year,mo,da,temp,dewp,visib,wdsp,prcp,fog,rain_drizzle,snow_ice_pellets,hail,thunder,tornado_funnel_cloud
2010,1,5,54.9,44.6,1.5,3.7,0,0,0,0,0,0,0
2010,1,5,77.1,65.6,1.5,3,0,0,0,0,0,0,0
2010,1,5,64.7,46,2.9,6.6,0,0,0,0,0,0,0
2010,1,5,75.1,68.2,2.6,2.6,0,0,0,0,0,0,0
2010,1,5,53.5,48.4,0.9,5.4,0,1,0,0,0,0,0
2010,1,5,53.4,48.6,0.7,1.5,0,1,0,0,0,0,0
2010,1,5,56.2,45.8,1.3,1.6,0,0,0,0,0,0,0
2010,1,5,60.9,49.2,1.1,0.3,0,0,0,0,0,0,0
2010,1,5,60.7,55.4,2.3,0.7,0,0,0,0,0,0,0
2010,1,5,48.8,47.7,0.3,0.1,0,1,0,0,0,0,0
2010,1,5,74.6,57.6,1.6,0.7,0,0,0,0,0,0,0
2010,1,5,53.9,48.5,1.2,1.1,0,1,0,0,0,0,0
2010,1,5,55.5,47.6,1.1,1.3,0,1,0,0,0,0,0
2010,1,5,67.2,50.1,2.5,4.5,0,0,0,0,0,0,0
2010,1,5,58.5,43.4,2.3,6.1,0,0,0,0,0,0,0
2010,1,5,53.5,49.4,0.5,3.9,0,0,0,0,0,0,0
2010,1,5,61.1,55.7,0.9,0.4,0,1,0,0,0,0,0
2010,1,5,55.2,50,0.9,2.1,0,1,0,0,0,0,0
2010,1,5,68.2,51.9,3.9,3.8,0,0,0,0,0,0,0
2010,1,5,72.6,60.9,4.3,5,0,0,0,0,0,0,0
2010,1,5,76.8,68.5,3.4,0.5,0,0,0,0,0,0,0
2010,1,5,62.9,46.9,2.5,0.5,0,0,0,0,0,0,0
2010,1,5,59.7,41.2,2.5,0,0,0,0,0,0,0,0
2010,1,5,49.9,47.7,0.7,2.2,0,1,0,0,0,0,0
2010,1,5,57.1,52.8,0.8,0.9,0,1,0,0,0,0,0
2010,1,5,54.4,52,0.4,0.2,0,1,0,0,0,0,0
2010,1,5,56.6,46.3,1.2,1.2,0,0,0,0,0,0,0
2010,1,5,65,49.5,2.5,0.7,0,0,0,0,0,0,0
2010,1,5,68.8,52.7,3.9,0.8,0,0,0,0,0,0,0
2010,1,5,68.4,55.6,0.6,2.6,0,0,0,0,0,0,0
2010,1,5,70.5,55.6,2.3,2.8,0,0,0,0,0,0,0
2010,1,5,76.3,68.5,1.7,2.6,0,1,0,0,0,0,0
2010,1,5,81.3,73.4,3.9,1.1,0,0,0,0,0,0,0
2010,1,5,75.7,59.7,2.3,3.9,0,0,0,0,0,0,0
2010,1,5,75.7,67.3,2.5,1.6,0,0,0,0,0,0,0
2010,1,5,71.9,57.7,3.4,1.4,0,0,0,0,0,0,0
2010,1,5,69.5,59.6,2.3,0,0,0,0,0,0,0,0
2010,1,5,75.8,66.9,3.6,1.3,0,0,0,0,0,0,0
2010,1,5,57.7,55.5,0.6,0.7,0,1,1,0,0,0,0
2010,1,5,48.8,45.4,0.4,1.3,0,1,0,0,0,0,0
2010,1,5,66.4,52.7,2.4,3.4,0,0,0,0,0,0,0
2010,1,5,72.7,51.5,3.1,6,0,0,0,0,0,0,0
2010,1,6,64.9,41.5,2.5,1.5,0,0,0,0,0,0,0
2010,1,6,72.6,64.2,2.2,0,0,0,0,0,0,0,0
2010,1,6,62.9,45.2,2.5,1.1,0,0,0,0,0,0,0
2010,1,6,61.6,42.1,1.2,1.5,0,0,0,0,0,0,0
2010,1,6,60.6,53.9,2,0,0,0,0,0,0,0,0
2010,1,6,58.3,44.7,2.3,3,0,0,0,0,0,0,0
2010,1,6,80.2,69.4,4.1,0.8,0,0,0,0,0,0,0
2010,1,6,55.5,42.9,2.5,0.7,0,0,0,0,0,0,0
2010,1,6,59.4,55.7,0.9,0.5,0,1,0,0,0,0,0
2010,1,6,50.7,49.4,0.1,1.5,0,1,0,0,0,0,0
2010,1,6,53.2,44.3,1.7,0.6,0,1,0,0,0,0,0
2010,1,6,68.4,40.9,2.5,1.6,0,0,0,0,0,0,0
2010,1,6,74.3,56,2.3,3.5,0,0,0,0,0,0,0
2010,1,6,74.9,55.8,4.3,0.7,0,0,0,0,0,0,0
2010,1,6,52.7,49.3,0.2,0.2,0,1,0,0,0,0,0
2010,1,6,62.6,51.3,2.5,1.9,0,0,0,0,0,0,0
2010,1,6,66,53.3,2.5,1,0,0,0,0,0,0,0
2010,1,6,66.4,56,0.6,2.9,0,0,0,0,0,0,0
2010,1,6,80.2,70.7,2.3,2.4,0,0,0,0,0,0,0
2010,1,6,59.9,40.6,2.3,5.3,0,0,0,0,0,0,0
2010,1,6,79.7,69,2.5,2.1,0,0,0,0,0,0,0
2010,1,6,70.3,57,3.9,1.7,0,0,0,0,0,0,0
2010,1,6,76.5,59,1.6,4.5,0,0,0,0,0,0,0
2010,1,6,76.6,65.7,2.5,2.4,0,0,0,0,0,0,0
2010,1,6,72.2,53.7,4.3,1.7,0,0,0,0,0,0,0
2010,1,6,56.1,48.8,1.1,2.1,0,0,0,0,0,0,0
2010,1,6,64.8,48.4,2.4,3.4,0,0,0,0,0,0,0
2010,1,6,76,67.7,3.4,1.7,0,0,0,0,0,0,0
2010,1,6,60.7,41.2,2.5,0,0,0,0,0,0,0,0
2010,1,6,56.4,51.8,0.8,0.6,0,1,0,0,0,0,0
2010,1,6,61.2,46.6,2.5,0.6,0,0,0,0,0,0,0
2010,1,6,65.7,44.1,2.5,2.7,0,0,0,0,0,0,0
2010,1,6,60.5,45.7,2.3,1.1,0,0,0,0,0,0,0
2010,1,6,58.7,48.6,1.2,0.6,0,0,0,0,0,0,0
2010,1,6,84,76.3,3.9,4.6,0,0,0,0,0,0,0
2010,1,6,81.7,72.2,4.3,1.5,0,0,0,0,0,0,0
2010,1,6,62.2,36.3,1.2,0.8,0,0,0,0,0,0,0
2010,1,6,59.5,47.2,0.8,0.8,0,0,0,0,0,0,0
2010,1,6,77.9,66.4,2.2,2,0,1,0,0,0,0,0
2010,1,6,55.9,44.2,3.2,1.4,0,0,0,0,0,0,0
2010,1,6,66.6,49.1,3.4,0.4,0,0,0,0,0,0,0
2010,1,6,77.2,70.4,3.7,1.5,0,0,0,0,0,0,0
2010,1,6,77.1,68.7,4.3,1.5,0,0,0,0,0,0,0
2010,1,6,67.6,49.8,3.9,0.8,0,0,0,0,0,0,0
2010,1,6,71.8,52.2,3.1,4.1,0,0,0,0,0,0,0
2010,1,6,54,46.8,0.9,1.7,0,1,0,0,0,0,0
2010,1,6,55.1,47.8,1.7,1.9,0,1,0,0,0,0,0
2010,1,6,76.8,68.8,2.8,4.9,0,0,0,0,0,0,0
2010,1,6,63.7,42.5,2.5,0,0,0,0,0,0,0,0
2010,1,6,56.7,50.5,0.9,1,0,0,0,0,0,0,0
2010,1,6,51.3,50.2,0.7,0.2,0,1,0,0,0,0,0
2010,1,6,50.3,47.3,0.4,1.8,0,1,0,0,0,0,0
2010,1,6,55.5,48.6,0.9,0.6,0,1,0,0,0,0,0
2010,1,6,56.5,51.1,0.7,0.6,0,0,0,0,0,0,0
2010,1,6,60.4,53.9,1.2,0,0,1,0,0,0,0,0
2010,1,6,72,55.6,2.5,2.2,0,0,0,0,0,0,0
2010,1,6,71.9,57.4,3.9,2,0,0,0,0,0,0,0
2010,1,6,75.6,56.5,3.9,4.3,0,1,0,0,0,0,0
2010,1,6,55.9,44.4,1.2,1.7,0,0,0,0,0,0,0
2010,1,6,49.1,46.3,1.6,1,0,1,0,0,0,0,0
2010,1,6,57.5,43.2,1.9,2.1,0,0,0,0,0,0,0
2010,1,6,67.8,53.4,2.7,5.5,0,0,0,0,0,0,0
2010,1,6,67.4,53.5,4,4.2,0,0,0,0,0,0,0
2010,1,6,61.3,50.2,1.9,1,0,0,0,0,0,0,0
2010,1,6,55.2,46.9,1.4,0.4,0,1,0,0,0,0,0
2010,1,6,50.2,45.3,0.8,1.5,0,1,0,0,0,0,0
2010,1,6,54.8,52.5,0.2,0.4,0,1,0,0,0,0,0
2010,1,6,46.3,9999.9,0.2,0,0,1,0,0,0,0,0
2010,1,6,69.8,48.6,2.5,5,0,0,0,0,0,0,0
2010,1,6,63.5,47.3,2.5,0.5,0,0,0,0,0,0,0
2010,1,6,72.1,55,4.3,2.5,0,0,0,0,0,0,0
2010,1,6,54.1,45.7,1.2,2.3,0,0,0,0,0,0,0
2010,1,6,67.9,58.3,3.4,0.9,0,0,0,0,0,0,0
2010,1,6,57,48.2,0.8,0,0,1,0,0,0,0,0
2010,1,6,75.7,64.8,3.9,1.1,0,0,0,0,0,0,0
2010,1,6,67.7,55,2.1,0.5,0,0,0,0,0,0,0
2010,1,6,76.4,61.9,2.3,4.8,0,0,0,0,0,0,0
2010,1,6,75.9,59.6,3.9,0.7,0,0,0,0,0,0,0
2010,1,6,45.8,41.1,0.7,0.5,0,1,0,0,0,0,0
2010,1,6,61.1,52,1.2,2.8,0,0,0,0,0,0,0
2010,1,6,80.5,62.2,2.1,5.3,0,0,0,0,0,0,0
2010,1,6,65.7,37.1,2.4,8.6,0,0,0,0,0,0,0
2010,1,6,54.4,49.8,0.4,2.2,0,1,0,0,0,0,0
2010,1,7,69.5,60.8,2.5,3,0,0,0,0,0,0,0
2010,1,7,64.4,40.6,2.5,0,0,0,0,0,0,0,0
2010,1,7,61.2,54.8,1.8,0.3,0,0,0,0,0,0,0
2010,1,7,61,55.1,0.9,0.6,0,0,0,0,0,0,0
2010,1,7,70.3,51.9,2.3,3.3,0,0,0,0,0,0,0
2010,1,7,67.9,54.9,2.2,1.6,0,0,0,0,0,0,0
2010,1,7,77.8,55.2,2.5,3.2,0,0,0,0,0,0,0
2010,1,7,62.4,53.3,1.9,0.4,0,0,0,0,0,0,0
2010,1,7,55.2,47.8,1.7,0.2,0,1,0,0,0,0,0
2010,1,7,69.9,41.9,2.5,1.6,0,0,0,0,0,0,0
2010,1,7,60.6,47.9,1.2,0.5,0,0,0,0,0,0,0
2010,1,7,82,75,3.9,1.1,0,0,0,0,0,0,0
2010,1,7,54.5,48.2,0.7,0.2,0,1,0,0,0,0,0
2010,1,7,62.2,48.7,2.5,0.8,0,0,0,0,0,0,0
2010,1,7,60.5,46.2,2.2,4.8,0,0,0,0,0,0,0
2010,1,7,56.5,45.4,1.1,0.2,0,0,0,0,0,0,0
2010,1,7,75.3,61.4,2.3,7,0,0,0,0,0,0,0
2010,1,7,79.9,64.2,2.5,4,0,0,0,0,0,0,0
2010,1,7,54.6,47.9,0.7,0.4,0,1,0,0,0,0,0
2010,1,7,55.9,49.4,0.9,5.5,0,1,0,0,0,0,0
2010,1,7,64,43.7,2.5,1,0,0,0,0,0,0,0
2010,1,7,73.6,64.8,1.9,1.5,0,0,0,0,0,0,0
2010,1,7,75.6,66,3.4,2.5,0,0,0,0,0,0,0
2010,1,7,58.9,53.2,1.1,1,0,0,0,0,0,0,0
2010,1,7,60.5,46.4,2.2,7,0,0,0,0,0,0,0
2010,1,7,55.1,46.5,1.4,0.1,0,1,0,0,0,0,0
2010,1,7,68.8,50.8,2.5,1.2,0,0,0,0,0,0,0
2010,1,7,81.8,71.8,4.3,1.8,0,0,0,0,0,0,0
2010,1,7,51.5,49.2,0.5,1,0,1,0,0,0,0,0
2010,1,7,56,46.4,1.2,1.1,0,0,0,0,0,0,0
2010,1,7,59.8,46,2.3,1.4,0,0,0,0,0,0,0
2010,1,7,56.2,53.9,0.4,0.1,0,1,0,0,0,0,0
2010,1,7,69.1,59.5,3.9,2.3,0,0,0,0,0,0,0
2010,1,7,58.2,47.5,0.9,0,0,1,0,0,0,0,0
2010,1,7,75.3,63.7,3.9,1.2,0,0,0,0,0,0,0
2010,1,7,53.5,47,2.5,1,0,0,0,0,0,0,0
2010,1,7,57.8,44.4,2.5,0.1,0,0,0,0,0,0,0
2010,1,7,70.8,49.6,4.3,0.8,0,0,0,0,0,0,0
2010,1,7,55.3,47.4,0.9,0.8,0,1,0,0,0,0,0
2010,1,7,69.1,49.2,2.8,3.3,0,0,0,0,0,0,0
2010,1,7,55.7,49.5,1.2,0.8,0,1,0,0,0,0,0
2010,1,7,66.7,43.8,2.7,7.7,0,0,0,0,0,0,0
2010,1,7,51.4,48.5,0.7,0,0,1,0,0,0,0,0
2010,1,7,51.6,48.4,0.4,0.3,0,1,0,0,0,0,0
2010,1,7,54.4,51.6,0.9,0.3,0,1,0,0,0,0,0
2010,1,7,66.4,51.8,0.6,3.9,0,0,0,0,0,0,0
2010,1,7,55.6,43.4,2.3,1.9,0,0,0,0,0,0,0
2010,1,7,67.9,46.4,3.4,0.4,0,0,0,0,0,0,0
2010,1,7,79.1,67.1,3.4,3.5,0,0,0,0,0,0,0
2010,1,7,62.2,49.9,1.6,1.1,0,0,0,0,0,0,0
2010,1,7,53.7,46.5,0.8,0.5,0,1,0,0,0,0,0
2010,1,7,48,47.7,0.1,0,0,1,0,0,0,0,0
2010,1,7,64.5,34.6,1.2,1.8,0,0,0,0,0,0,0
2010,1,7,67.4,48.6,3.9,0.4,0,0,0,0,0,0,0
2010,1,7,70.6,57.6,3.9,2.1,0,0,0,0,0,0,0
2010,1,7,73.6,61.5,3.9,4.5,0,1,0,0,0,0,0
2010,1,7,63.7,49.4,2.2,1,0,0,0,0,0,0,0
2010,1,7,69.8,52.4,4.3,1.7,0,0,0,0,0,0,0
2010,1,7,72.8,60.6,3.4,0.6,0,0,0,0,0,0,0
2010,1,7,66.9,53.4,3,5.8,0,0,0,0,0,0,0
2010,1,7,62.2,53.1,1.1,2.2,0,0,0,0,0,0,0
2010,1,7,62.6,46.7,2.3,3.1,0,0,0,0,0,0,0
2010,1,7,81.2,58.8,2.1,5.9,0,0,0,0,0,0,0
2010,1,7,50.9,48.7,0.3,3,0,1,0,0,0,0,0
2010,1,7,59.7,40.5,2.5,0,0,0,0,0,0,0,0
2010,1,7,64.3,48.3,2.1,2.2,0,0,0,0,0,0,0
2010,1,7,57.3,44.7,1,2.6,0,1,0,0,0,0,0
2010,1,7,59,46.4,0.8,0.9,0,0,0,0,0,0,0
2010,1,7,80.6,59.2,2.5,3,0,0,0,0,0,0,0
2010,1,7,54,50.9,0.2,0,0,1,0,0,0,0,0
2010,1,7,64.3,45.9,2.3,1,0,0,0,0,0,0,0
2010,1,7,74.3,60.5,4.3,3.3,0,0,0,0,0,0,0
2010,1,7,77.1,68.9,4.3,2,0,0,1,0,0,0,0
2010,1,7,68.8,52.7,2.5,2.6,0,0,0,0,0,0,0
2010,1,7,62.6,45.5,2.5,3.3,0,0,0,0,0,0,0
2010,1,7,66.9,54.7,3.9,1,0,0,0,0,0,0,0
2010,1,7,76.4,65.4,2.5,3.5,0,0,0,0,0,0,0
2010,1,7,80.2,63.2,4.3,0.8,0,0,0,0,0,0,0
2010,1,7,77.7,69.8,3.7,2.4,0,0,0,0,0,0,0
2010,1,7,77,60.7,2,2.4,0,0,0,0,0,0,0
2010,1,7,46.5,41.8,0.7,0.7,0,1,0,0,0,0,0
2010,1,7,53.3,50.1,0.2,3,0,1,0,0,0,0,0
2010,1,7,78.9,68.9,2.9,6.8,0,0,0,0,0,0,0
2010,1,7,66.3,58.3,3.3,4.6,0,1,0,0,0,0,0
2010,1,8,60.5,43.7,2.5,1,0,0,0,0,0,0,0
2010,1,8,77.4,67.6,3.4,2.2,0,0,0,0,0,0,0
2010,1,8,60.5,42.3,2.5,0.7,0,0,0,0,0,0,0
2010,1,8,63.4,47.8,1.2,0.3,0,0,0,0,0,0,0
2010,1,8,67,53.4,4.1,0.3,0,0,0,0,0,0,0
2010,1,8,82,72.7,4.3,1.7,0,0,0,0,0,0,0
2010,1,8,48.8,48.8,0,0.7,0,1,0,0,0,0,0
2010,1,8,56.8,47.6,0.9,1.1,0,1,0,0,0,0,0
2010,1,8,73.6,46.9,2.5,3.7,0,0,0,0,0,0,0
2010,1,8,60.6,47.3,0.9,1,0,0,0,0,0,0,0
2010,1,8,75.9,56.6,2.3,2.2,0,0,0,0,0,0,0
2010,1,8,75.3,59.4,3.4,2.9,0,0,0,0,0,0,0
2010,1,8,70.3,53.2,0.9,2.5,0,0,0,0,0,0,0
2010,1,8,63.1,53.8,1.7,0.2,0,0,0,0,0,0,0
2010,1,8,63.4,55.8,1.2,1.2,0,0,0,0,0,0,0
2010,1,8,79.8,67.7,2.5,3.8,0,0,0,0,0,0,0
2010,1,8,70.9,54.6,4.3,1.4,0,0,0,0,0,0,0
2010,1,8,58.5,48.1,0.9,0,0,1,0,0,0,0,0
2010,1,8,71.3,53.4,2.9,1.6,0,0,0,0,0,0,0
2010,1,8,63.4,48.5,2.3,2.5,0,0,0,0,0,0,0
2010,1,8,64.9,55,1.2,1.7,0,0,0,0,0,0,0
2010,1,8,70.6,61,4.1,5.4,99.99,0,1,0,0,0,0
2010,1,8,74.2,72.2,1.2,4.1,0,0,1,0,0,0,0
2010,1,8,79.5,57.9,2,4.5,0,0,0,0,0,0,0
2010,1,8,62.5,44.6,1.9,1,0,1,0,0,0,0,0
2010,1,8,73.4,61.3,4.3,5,0,0,0,0,0,0,0
2010,1,8,76.7,66.2,1.9,2.8,0,0,0,0,0,0,0
2010,1,8,49.6,46.1,1.4,0.2,0,0,0,0,0,0,0
2010,1,8,61.7,55.3,2.3,0,0,0,0,0,0,0,0
2010,1,8,82.3,75.6,4.6,0.7,0,0,0,0,0,0,0
2010,1,8,55.9,53.1,0.5,0.7,0,1,0,0,0,0,0
2010,1,8,72.2,54.8,4.3,0.6,0,0,0,0,0,0,0
2010,1,8,67.6,48.7,3.4,0.2,0,0,0,0,0,0,0
2010,1,8,54.8,49.7,1,0.8,0,1,0,0,0,0,0
2010,1,8,59.8,47.4,2.3,0.8,0,0,0,0,0,0,0
2010,1,8,59.2,52.5,1.3,0.1,0,1,0,0,0,0,0
2010,1,8,71.3,52.1,3.9,0.4,0,0,0,0,0,0,0
2010,1,8,63.4,48.4,2.6,3.1,0,0,0,0,0,0,0
2010,1,8,76.7,67.7,2.5,3.5,0,0,0,0,0,0,0
2010,1,8,71.2,62,3.9,1.9,0,0,0,0,0,0,0
2010,1,8,78.8,63.5,1.7,3.9,0,0,0,0,0,0,0
2010,1,8,58.1,44.5,1.1,0,0,0,0,0,0,0,0
2010,1,8,76.4,61.3,2.5,6.6,0,0,0,0,0,0,0
2010,1,8,49.3,47.5,0.4,2.8,0,1,0,0,0,0,0
2010,1,8,54.7,49,0.8,1.4,0,1,0,0,0,0,0
2010,1,8,68.4,46.3,2.7,6.4,0,0,0,0,0,0,0
2010,1,8,49.1,48.4,0.1,2,0,1,0,0,0,0,0
2010,1,8,68.6,55.5,2.5,1.4,0,0,0,0,0,0,0
2010,1,8,61.2,37.3,1.2,2.5,0,0,0,0,0,0,0
2010,1,8,53.2,45,1,7.1,0,1,0,0,0,0,0
2010,1,8,50.6,48.5,0.1,0.4,0,1,0,0,0,0,0
2010,1,8,56.1,50.6,0.7,0.2,0,1,0,0,0,0,0
2010,1,8,66.3,51.7,2.5,1.7,0,0,0,0,0,0,0
2010,1,8,78.8,65.4,2.5,3,0,0,0,0,0,0,0
2010,1,8,54.6,48.8,0.6,1.8,0,1,0,0,0,0,0
2010,1,8,64.5,49.6,2.5,0.6,0,0,0,0,0,0,0
2010,1,8,80.5,57.1,2.5,3,0,0,0,0,0,0,0
2010,1,8,68.1,56.1,2.5,1.5,0,0,0,0,0,0,0
2010,1,8,71.4,61.3,3.4,1.8,0,0,0,0,0,0,0
2010,1,8,60.5,49.2,2.3,2,0,0,0,0,0,0,0
2010,1,8,58,49,0.9,1,0,1,0,0,0,0,0
2010,1,8,70.3,57,3,5.9,0,0,0,0,0,0,0
2010,1,8,50.1,49.9,0.2,4.4,0,1,0,0,0,0,1
2010,1,8,61.2,55.1,1.1,0.5,0,0,0,0,0,0,0
2010,1,8,51.1,43.1,0.5,1.8,0,1,0,0,0,0,0
2010,1,8,51.4,49.1,0.1,2,0,1,0,0,0,0,0
2010,1,8,58.2,47.2,1.7,0,0,1,0,0,0,0,0
2010,1,8,66.8,49.2,2.3,1.5,0,0,0,0,0,0,0
2010,1,8,56.1,46.9,2.2,0.5,0,0,0,0,0,0,0
2010,1,8,57,48.6,0.9,0.5,0,1,0,0,0,0,0
2010,1,8,62.7,52,1.7,1,0,0,0,0,0,0,0
2010,1,8,68.9,41.9,2.5,2.5,0,0,0,0,0,0,0
2010,1,8,75.6,71.4,3.9,1.5,0.01,0,1,0,0,0,0
2010,1,8,79.8,66.5,4.3,2.1,0,0,0,0,0,0,0
2010,1,8,76.8,60.5,4.3,3.4,0,0,0,0,0,0,0
2010,1,8,74.5,72.5,2.8,1.8,0,0,1,0,0,0,0
2010,1,8,55.6,46.8,2.5,0.7,0,0,0,0,0,0,0
2010,1,8,76.9,65.2,3.9,1.5,0,0,0,0,0,0,0
2010,1,8,76.5,61,3.9,1.1,0,0,0,0,0,0,0
2010,1,8,43.3,41,0.1,1.4,0,1,0,0,0,0,0
2010,1,8,55.9,51.5,1,2.6,0,1,0,0,0,0,0
2010,1,9,73.5,69.5,3.4,1.9,0.16,0,1,0,0,0,0
2010,1,9,61.6,53.6,1.1,0.7,0,0,0,0,0,0,0
2010,1,9,58.4,39.4,2.5,0,0,0,0,0,0,0,0
2010,1,9,75.6,52.3,2.5,0.3,0,0,0,0,0,0,0
2010,1,9,64.1,54.8,1.6,0.3,0,1,0,0,0,0,0
2010,1,9,53.3,50.2,0.5,1.7,0,1,0,0,0,0,0
2010,1,9,59.5,49.1,1.7,0,0,0,0,0,0,0,0
2010,1,9,66.6,39.1,2.5,3.1,0,0,0,0,0,0,0
2010,1,9,63.3,49.7,0.9,0.6,0,0,0,0,0,0,0
2010,1,9,83.5,75.2,3.9,2.1,0,0,0,0,0,0,0
2010,1,9,56,46.7,1.9,0.7,0,1,0,0,0,0,0
2010,1,9,64,51.2,1.1,0.4,0,0,0,0,0,0,0
2010,1,9,75.2,54.9,2.3,2.2,0,0,0,0,0,0,0
2010,1,9,50.6,49.2,0.2,1.2,0,1,0,0,0,0,0
2010,1,9,71.5,48.9,2.3,0.4,0,0,0,0,0,0,0
2010,1,9,75.8,67.7,2.5,2.6,0.04,0,0,0,0,0,0
2010,1,9,53.1,46,3,0.7,0,0,0,0,0,0,0
2010,1,9,72.9,65.1,3.4,3.1,0,0,0,0,0,0,0
2010,1,9,54.9,49.8,0.7,2.6,0,1,0,0,0,0,0
2010,1,9,68.1,51.1,2.5,2.5,0,0,0,0,0,0,0
2010,1,9,65.8,56.6,1,2.4,0,0,0,0,0,0,0
2010,1,9,67.8,44.6,2.6,6.4,0,0,0,0,0,0,0
2010,1,9,75.5,65.1,4.3,3.9,0,0,0,0,0,0,0
2010,1,9,47,46.9,0.1,1,0,1,0,0,0,0,0
2010,1,9,62.8,55.8,2.1,0,0,0,0,0,0,0,0
2010,1,9,55.8,48.7,1.4,1,0,1,0,0,0,0,0
2010,1,9,70.5,46.9,2.5,5.3,0,0,0,0,0,0,0
2010,1,9,78.5,62.2,2.5,2.1,0,0,0,0,0,0,0
2010,1,9,67.4,53.9,2.3,1.7,0,0,0,0,0,0,0
2010,1,9,68,51.1,3.9,0.1,0,0,0,0,0,0,0
2010,1,9,80,68.6,2.5,3.4,0,0,0,0,0,0,0
2010,1,9,49.8,43.3,0.9,2.7,0,1,0,0,0,0,0
2010,1,9,55.8,50.3,0.7,1.9,0,1,0,0,0,0,0
2010,1,9,68.9,50.9,2.5,0.6,0,0,0,0,0,0,0
2010,1,9,77,66,2.5,6,0.02,0,1,0,0,0,0
2010,1,9,57.1,47.5,1,0.5,0,1,0,0,0,0,0
2010,1,9,60.1,46.4,1.5,1.3,0,0,0,0,0,0,0
2010,1,9,61.7,47.6,2.5,0.1,0,0,0,0,0,0,0
2010,1,9,72.5,59.6,2.5,1.6,0,0,0,0,0,0,0
2010,1,9,80.9,71,2.5,3.6,0,0,0,0,0,0,0
2010,1,9,72.9,64.7,3.9,1.8,0,0,0,0,0,0,0
2010,1,9,76.1,66.8,3.9,1.3,0,0,0,0,0,0,0
2010,1,9,44.7,42.7,0.2,1.2,0,1,0,0,0,0,0
2010,1,9,50.6,49.2,0.3,2.9,99.99,1,1,0,0,0,0
2010,1,9,72.7,63.5,4.4,6.9,99.99,0,1,0,0,0,0
2010,1,9,62.6,42.6,2.5,0.2,0,0,0,0,0,0,0
2010,1,9,62.2,52.1,1.9,1,0,0,0,0,0,0,0
2010,1,9,58.3,50.4,0.7,0,0,1,0,0,0,0,0
2010,1,9,76.1,56,4.3,1.3,0,0,0,0,0,0,0
2010,1,9,49.2,41.6,0.6,1,0,1,0,0,0,0,0
2010,1,9,57.2,35.7,1.2,2.7,0,0,0,0,0,0,0
2010,1,9,75.3,54.4,4.8,7.2,0,0,0,0,0,0,0
2010,1,9,61.5,49.3,2.3,2.7,0,0,0,0,0,0,0
2010,1,9,68,55.9,2.2,1.1,0,0,0,0,0,0,0
2010,1,9,82.2,69.5,3.9,1.6,0,0,0,0,0,0,0
2010,1,9,73.9,59.7,4.3,2.3,0,0,0,0,0,0,0
2010,1,9,51.3,45.6,0.4,1.1,0,1,0,0,0,0,0
2010,1,9,67.7,54.3,3.9,1.2,0,0,0,0,0,0,0
2010,1,9,48.7,45.4,0.5,2.6,0,1,0,0,0,0,0
2010,1,9,76.7,67.9,1.7,0,0,0,1,0,0,0,0
2010,1,9,48.1,46,0.5,0,0,1,0,0,0,0,0
2010,1,9,59.6,43.9,2.5,0,0,0,0,0,0,0,0
2010,1,9,58.9,48.6,2.3,0.7,0,0,0,0,0,0,0
2010,1,9,61.5,53.2,1.6,0.4,0,0,0,0,0,0,0
2010,1,9,64.7,50.6,2.2,1.6,0,0,0,0,0,0,0
2010,1,9,72.5,56.8,0.6,2.4,0,0,0,0,0,0,0
2010,1,9,83.7,75.7,4.3,2.4,0,0,0,0,0,0,0
2010,1,9,63.8,56.9,1.1,1.6,0,0,0,0,0,0,0
2010,1,9,77.6,68.2,1.6,3.8,0,0,1,0,0,0,0
2010,1,9,75.4,74.1,3,0.7,0.55,0,1,0,0,0,0
2010,1,9,73.7,71,3.9,1,0.02,0,1,0,0,0,0
2010,1,9,64.4,47.5,1.9,2.5,0,0,0,0,0,0,0
2010,1,9,73,59.1,2.5,0.5,0,0,0,0,0,0,0
2010,1,9,77.3,67.5,4.3,1.9,0,0,0,0,0,0,0
2010,1,9,49.2,46.1,0.5,1.5,0,1,1,0,0,0,0
2010,1,9,53.4,47.8,0.5,1.9,0,1,0,0,0,0,0
2010,1,9,76.1,65.8,3.9,4.5,0,0,0,0,0,0,0
2010,1,9,59.5,50.4,0.9,2.4,0,1,0,0,0,0,0
2010,1,9,72.8,57,2.3,3.3,0,0,1,0,0,0,0
2010,1,9,51.7,48,1,5,0,1,0,0,0,0,0
2010,1,9,76.1,72.6,2.2,5.5,0.16,0,0,0,0,0,0
2010,1,9,80,57.1,1.8,4.6,0,0,0,0,0,0,0
2010,1,9,71.5,61.6,2.1,6.8,0,0,0,0,0,0,0
2010,1,10,77.9,73.5,4.3,1.5,0,0,0,0,0,0,0
2010,1,10,57.7,52.8,0.9,1.2,0,0,0,0,0,0,0
2010,1,10,53.1,45.2,1.2,1.9,0,0,1,0,0,0,0
2010,1,10,58.7,32.7,1.2,2.7,0,0,0,0,0,0,0
2010,1,10,71.7,53.8,3.4,0,0,0,0,0,0,0,0
2010,1,10,76.4,62,4.3,0.7,0,0,0,0,0,0,0
2010,1,10,52.1,46.8,1,0.1,0,1,0,0,0,0,0
2010,1,10,61.3,51.2,3,1.1,0,0,0,0,0,0,0
2010,1,10,74.9,63.8,2.5,2,0,0,0,0,0,0,0
2010,1,10,79.2,66,3.9,0.8,0,0,0,0,0,0,0
2010,1,10,76.1,62.6,3.9,3,0,0,0,0,0,0,0
